"headphones_speakers","headphones_speakers_other","age","educ","race","race_other","sex","residence","residence_other","pol_ideology","pol_party","pol_party_other","suspicion","suspicion_other","mc_name","mc_name_do","mc_race_w","mc_race_b","b_race_name_1","b_race_name_2","b_race_name_3","b_race_name_4","b_race_name_5","b_race_name_6","b_race_name_7","b_race_name_8","b_race_name_do","w_race_name_1","w_race_name_2","w_race_name_3","w_race_name_4","w_race_name_5","w_race_name_6","w_race_name_7","w_race_name_8","w_race_name_do","feedback","mc_name_score","cond_do","name_1","voice_1","name_2","voice_2","name_3","voice_3","name_4","voice_4","mc_race_q_do","race_name_q_do","idvoice_1","idvoice_2","idvoice_3","idvoice_4","trust_1","trust_2","trust_3","trust_4","dom_1","dom_2","dom_3","dom_4","threat_1","threat_2","threat_3","threat_4","intell_1","intell_2","intell_3","intell_4","comm_1","comm_2","comm_3","comm_4","prob_1","prob_2","prob_3","prob_4","conf_1","conf_2","conf_3","conf_4","trait_do1","trait_do2","trait_do3","trait_do4","team_1","team_2","team_3","team_4","frnd_1","frnd_2","frnd_3","frnd_4","neighbr_1","neighbr_2","neighbr_3","neighbr_4","employee_1","employee_2","employee_3","employee_4","boss_1","boss_2","boss_3","boss_4","role_do1","role_do2","role_do3","role_do4","thoughts1","thoughts2","thoughts3","thoughts4","leadership_1","leadership_2","leadership_3","leadership_4","trust_rev1","trust_rev2","trust_rev3","trust_rev4","threatpotential_1","threatpotential_2","threatpotential_3","threatpotential_4","id"
"Headphones",NA,61,"High school graduate (high school diploma or equivalent including GED)","White",NA,"Female","Rural",NA,2,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone,Terrell,Brad,Logan","Noah|Aiden|Brad|Lucas|Terrell|Liam|Tyrone|Logan","3","1",9,6,25,40,94,95,95,95,"Brett|Tyrone|Terrell|Keyshawn|Scott|Brad|Logan|Deshawn",97,90,93,94,1,3,1,3,"Tyrone|Logan|Scott|Keyshawn|Deshawn|Brad|Brett|Terrell",NA,4,"FL_144|FL_145|FL_146|FL_147","Tyrone","c","Terrell","g","Logan","d","Brad","h","Q82|Q84","Q54|Q55",7187,6754,2593,6861,90,90,94,92,56,35,51,32,0,0,0,0,100,89,100,92,100,84,100,88,85,76,95,88,100,86,100,93,"Trustworthy|Like they are an effective communicator|Confident|Threatening|Like they are a problem-solver|Intelligent|Dominant","Like they are a problem-solver|Intelligent|Like they are an effective communicator|Threatening|Confident|Trustworthy|Dominant","Like they are a problem-solver|Threatening|Trustworthy|Intelligent|Like they are an effective communicator|Dominant|Confident","Like they are an effective communicator|Threatening|Trustworthy|Like they are a problem-solver|Dominant|Confident|Intelligent",96,88,95,86,86,87,87,76,81,85,88,77,93,86,98,83,94,92,100,83,"your employee?|your boss?|your close friend?|your work project team member?|your neighbor?","your neighbor?|your employee?|your boss?|your work project team member?|your close friend?","your work project team member?|your neighbor?|your employee?|your close friend?|your boss?","your close friend?|your neighbor?|your employee?|your boss?|your work project team member?","clear and concise","calming","in control",NA,96.25,83.75,98.75,90.25,10,10,6,8,33,22.5,28.5,20,233
"Headphones",NA,32,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,3,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone,Keyshawn,Brad,Brett","Lucas|Jackson|Tyrone|Elijah|Brad|Grayson|Keyshawn|Brett","2","2",18,13,27,28,99,100,96,100,"Brad|Scott|Keyshawn|Deshawn|Tyrone|Brett|Logan|Terrell",61,83,62,87,2,6,3,16,"Scott|Brad|Tyrone|Logan|Brett|Keyshawn|Deshawn|Terrell","Interesting study.",4,"FL_146|FL_147|FL_144|FL_145","Keyshawn","d","Tyrone","h","Brad","f","Brett","c","Q84|Q82","Q55|Q54",2593,6861,3553,7187,92,100,90,64,55,18,38,13,0,0,0,0,98,100,81,52,100,100,83,57,98,100,81,43,100,100,96,19,"Threatening|Trustworthy|Like they are a problem-solver|Intelligent|Dominant|Confident|Like they are an effective communicator","Threatening|Dominant|Confident|Like they are an effective communicator|Intelligent|Like they are a problem-solver|Trustworthy","Intelligent|Trustworthy|Confident|Like they are a problem-solver|Threatening|Dominant|Like they are an effective communicator","Like they are an effective communicator|Dominant|Trustworthy|Like they are a problem-solver|Threatening|Confident|Intelligent",100,100,90,57,100,100,93,70,100,100,92,78,100,100,92,51,100,100,92,28,"your employee?|your close friend?|your neighbor?|your work project team member?|your boss?","your work project team member?|your boss?|your neighbor?|your employee?|your close friend?","your boss?|your employee?|your close friend?|your work project team member?|your neighbor?","your close friend?|your work project team member?|your boss?|your employee?|your neighbor?","Good communicator","Best talker so far.","They seem well informed.","Slow speaking",99,100,85.25,42.75,8,0,10,36,31.5,9,24,24.5,234
"Headphones",NA,49,"Some college but no degree","White",NA,"Female","Rural",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Terrell,Keyshawn,Logan,Brett","William|Aiden|Terrell|Noah|Brett|Liam|Keyshawn|Logan","3","1",0,0,0,0,97,95,97,98,"Brad|Keyshawn|Brett|Scott|Tyrone|Logan|Terrell|Deshawn",98,97,97,98,0,0,0,0,"Keyshawn|Brad|Terrell|Logan|Scott|Tyrone|Brett|Deshawn","no feedback",4,"FL_145|FL_144|FL_147|FL_146","Terrell","a","Keyshawn","d","Brett","g","Logan","e","Q84|Q82","Q54|Q55",5999,2593,6754,4143,68,99,52,75,22,89,1,1,1,1,2,0,72,100,37,59,66,92,70,74,62,96,35,52,46,100,29,41,"Intelligent|Like they are a problem-solver|Threatening|Dominant|Trustworthy|Confident|Like they are an effective communicator","Like they are a problem-solver|Like they are an effective communicator|Confident|Threatening|Dominant|Intelligent|Trustworthy","Like they are a problem-solver|Intelligent|Like they are an effective communicator|Confident|Trustworthy|Threatening|Dominant","Like they are a problem-solver|Like they are an effective communicator|Confident|Threatening|Intelligent|Trustworthy|Dominant",48,94,59,43,43,100,38,33,18,92,47,32,52,96,62,68,15,75,47,18,"your employee?|your close friend?|your work project team member?|your boss?|your neighbor?","your neighbor?|your boss?|your close friend?|your employee?|your work project team member?","your employee?|your neighbor?|your work project team member?|your boss?|your close friend?","your employee?|your close friend?|your neighbor?|your work project team member?|your boss?","not very commanding","sounds strong and confident.  nice voice.","high pitched, not commanding or masculine.","not very masculine.",61.5,97,42.75,56.5,32,1,48,25,27,45,24.5,13,235
"Headphones",NA,48,"Some college but no degree","White",NA,"Female","Urban",NA,1,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Brett","Aiden|Grayson|Brett|Elijah|Deshawn|Liam|Terrell|Scott","Unsure","Unsure",16,31,10,32,89,75,94,82,"Terrell|Keyshawn|Logan|Tyrone|Brett|Deshawn|Brad|Scott",81,82,64,74,6,7,5,43,"Scott|Logan|Brett|Keyshawn|Brad|Tyrone|Deshawn|Terrell","None, thank you",3,"FL_144|FL_147|FL_146|FL_145","Deshawn","f","Terrell","e","Scott","c","Brett","g","Q82|Q84","Q54|Q55",3553,4143,7187,6754,83,52,55,72,52,42,51,19,9,47,42,20,91,38,69,61,96,41,83,62,55,32,63,51,85,52,62,44,"Intelligent|Dominant|Trustworthy|Like they are a problem-solver|Confident|Threatening|Like they are an effective communicator","Like they are an effective communicator|Dominant|Like they are a problem-solver|Trustworthy|Confident|Threatening|Intelligent","Dominant|Threatening|Like they are a problem-solver|Like they are an effective communicator|Intelligent|Confident|Trustworthy","Like they are a problem-solver|Like they are an effective communicator|Confident|Trustworthy|Intelligent|Dominant|Threatening",86,41,43,54,82,47,52,41,85,31,52,53,82,39,44,44,73,30,45,53,"your employee?|your close friend?|your boss?|your neighbor?|your work project team member?","your boss?|your neighbor?|your close friend?|your work project team member?|your employee?","your work project team member?|your close friend?|your neighbor?|your boss?|your employee?","your close friend?|your neighbor?|your boss?|your work project team member?|your employee?","intelligent, insightful","very average","none","nervous, unsure",81.75,40.75,69.25,54.5,17,48,45,28,34.5,45,48,23.5,236
"Speakers",NA,56,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Keyshawn,Scott,Brett","Lucas|Jackson|Keyshawn|Noah|Scott|William|Deshawn|Brett","Unsure","Unsure",50,50,50,50,55,50,56,50,"Keyshawn|Brett|Scott|Deshawn|Tyrone|Logan|Terrell|Brad",50,50,50,50,46,50,46,50,"Terrell|Tyrone|Brad|Scott|Keyshawn|Logan|Brett|Deshawn",NA,4,"FL_145|FL_147|FL_144|FL_146","Keyshawn","e","Deshawn","f","Brett","a","Scott","d","Q84|Q82","Q54|Q55",4143,3553,5999,2593,60,60,60,60,46,50,50,50,0,0,0,0,57,60,57,55,57,60,60,60,54,50,57,55,60,90,60,80,"Trustworthy|Dominant|Confident|Threatening|Like they are a problem-solver|Intelligent|Like they are an effective communicator","Dominant|Trustworthy|Intelligent|Threatening|Like they are a problem-solver|Like they are an effective communicator|Confident","Threatening|Dominant|Like they are an effective communicator|Like they are a problem-solver|Intelligent|Confident|Trustworthy","Like they are an effective communicator|Dominant|Trustworthy|Confident|Like they are a problem-solver|Intelligent|Threatening",50,50,55,55,50,50,52,50,54,50,52,50,53,50,55,55,49,40,55,55,"your employee?|your close friend?|your neighbor?|your boss?|your work project team member?","your neighbor?|your close friend?|your employee?|your work project team member?|your boss?","your neighbor?|your close friend?|your work project team member?|your employee?|your boss?","your neighbor?|your close friend?|your employee?|your work project team member?|your boss?","Pitch was not quite as deep as previous recordings","This voice sounds a little more natural than the last one.",NA,NA,57,65,58.5,62.5,40,40,40,40,43,45,45,45,237
"Headphones",NA,58,"Associate degree in college (2-year)","White",NA,"Female","Rural",NA,6,"Independent",NA,"The study is about predicting personality from voices",NA,"Tyrone,Keyshawn,Logan,Lucas","Lucas|Grayson|Brad|Noah|Keyshawn|Jackson|Tyrone|Logan","3","1",13,52,19,18,81,93,86,94,"Keyshawn|Terrell|Tyrone|Logan|Scott|Deshawn|Brett|Brad",92,76,89,80,35,20,44,24,"Terrell|Deshawn|Scott|Logan|Keyshawn|Brett|Tyrone|Brad","None today. :o)",3,"FL_146|FL_147|FL_145|FL_144","Keyshawn","g","Tyrone","b","Brad","h","Logan","e","Q82|Q84","Q55|Q54",6754,3890,6861,4143,61,88,95,74,55,78,80,64,2,2,7,2,60,92,100,80,53,100,100,71,49,90,99,74,45,89,87,67,"Threatening|Like they are an effective communicator|Dominant|Trustworthy|Confident|Intelligent|Like they are a problem-solver","Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Intelligent|Threatening|Confident|Dominant","Like they are an effective communicator|Intelligent|Like they are a problem-solver|Trustworthy|Confident|Threatening|Dominant","Confident|Like they are an effective communicator|Dominant|Trustworthy|Like they are a problem-solver|Threatening|Intelligent",60,85,98,79,66,88,93,75,63,84,94,77,55,88,98,69,47,85,89,82,"your employee?|your boss?|your neighbor?|your work project team member?|your close friend?","your close friend?|your boss?|your employee?|your neighbor?|your work project team member?","your work project team member?|your employee?|your close friend?|your boss?|your neighbor?","your work project team member?|your boss?|your neighbor?|your employee?|your close friend?","he sounds the worse on so far.  :o)","He also sounds really nice. :o)","He sounds nice. :o)","He sounds all right but not like the first. :o)",51.75,92.75,96.5,73,39,12,5,26,47,45,42.5,45,238
"Speakers",NA,35,"Some college but no degree","White",NA,"Male","Suburban",NA,3,"None",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone,Scott,Brad","Liam|William|Tyrone|Aiden|Deshawn|Elijah|Scott|Brad","2","2",50,0,0,0,100,100,100,100,"Brad|Logan|Terrell|Brett|Deshawn|Scott|Tyrone|Keyshawn",50,100,100,100,0,0,0,0,"Keyshawn|Brett|Deshawn|Scott|Terrell|Brad|Logan|Tyrone",NA,4,"FL_146|FL_145|FL_147|FL_144","Tyrone","d","Deshawn","a","Scott","e","Brad","b","Q84|Q82","Q55|Q54",2593,5999,4143,3890,35,90,89,43,75,96,97,18,71,6,41,18,66,90,88,45,46,96,81,22,25,88,95,23,62,91,89,6,"Like they are a problem-solver|Intelligent|Confident|Trustworthy|Like they are an effective communicator|Dominant|Threatening","Dominant|Like they are an effective communicator|Threatening|Confident|Trustworthy|Like they are a problem-solver|Intelligent","Confident|Intelligent|Trustworthy|Dominant|Like they are a problem-solver|Like they are an effective communicator|Threatening","Like they are an effective communicator|Intelligent|Trustworthy|Confident|Dominant|Threatening|Like they are a problem-solver",25,96,35,36,8,100,52,9,25,100,84,38,27,97,40,35,16,96,40,36,"your work project team member?|your neighbor?|your employee?|your boss?|your close friend?","your boss?|your employee?|your work project team member?|your neighbor?|your close friend?","your neighbor?|your close friend?|your boss?|your employee?|your work project team member?","your neighbor?|your employee?|your work project team member?|your boss?|your close friend?","His voice was lacking tone and inflection, making him sound cold.","He sounds very calm.","He sounded a little bit annoyed.","He sounds like he can't even make sense of the sentence he is reading.",49.75,91.25,88.25,24,65,10,11,57,70,53,54,37.5,239
"Speakers",NA,34,"Bachelor's degree in college (4-year)","White",NA,"Female","Suburban",NA,3,"Democratic",NA,"The study is about predicting personality from voices",NA,"Keyshawn,Scott,Logan,Noah","Liam|Elijah|Logan|William|Scott|Noah|Terrell|Keyshawn","3","1",0,0,10,0,100,96,100,100,"Tyrone|Logan|Terrell|Brad|Keyshawn|Brett|Deshawn|Scott",100,100,86,100,0,16,0,0,"Logan|Brad|Keyshawn|Tyrone|Scott|Deshawn|Brett|Terrell","None",3,"FL_145|FL_147|FL_146|FL_144","Terrell","g","Keyshawn","f","Logan","b","Scott","h","Q84|Q82","Q55|Q54",6754,3553,3890,6861,56,36,74,69,30,20,56,25,0,9,21,0,47,36,70,81,40,28,56,85,43,35,58,75,14,47,61,77,"Like they are an effective communicator|Dominant|Intelligent|Threatening|Trustworthy|Like they are a problem-solver|Confident","Like they are a problem-solver|Threatening|Like they are an effective communicator|Intelligent|Dominant|Confident|Trustworthy","Confident|Threatening|Like they are a problem-solver|Trustworthy|Dominant|Like they are an effective communicator|Intelligent","Threatening|Intelligent|Confident|Dominant|Like they are a problem-solver|Like they are an effective communicator|Trustworthy",43,49,66,85,52,50,71,81,61,60,71,87,44,51,64,90,33,29,57,74,"your boss?|your employee?|your close friend?|your neighbor?|your work project team member?","your neighbor?|your work project team member?|your boss?|your close friend?|your employee?","your close friend?|your neighbor?|your employee?|your boss?|your work project team member?","your close friend?|your employee?|your neighbor?|your boss?|your work project team member?","None","None","None","None",36,36.5,61.25,79.5,44,64,26,31,37,42,41,28,240
"Speakers",NA,46,"Bachelor's degree in college (4-year)","White",NA,"Female","Suburban",NA,3,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Brad,Logan","Grayson|Jackson|Deshawn|Aiden|Tyrone|Lucas|Logan|Brad","3","Unsure",11,46,25,18,74,82,88,88,"Brett|Scott|Brad|Logan|Tyrone|Keyshawn|Terrell|Deshawn",71,81,71,61,28,30,15,43,"Brett|Tyrone|Brad|Scott|Logan|Deshawn|Terrell|Keyshawn","Thank you for the opportunity.",3,"FL_144|FL_146|FL_147|FL_145","Deshawn","b","Tyrone","e","Brad","a","Logan","f","Q82|Q84","Q55|Q54",3890,4143,5999,3553,50,82,10,72,10,16,10,62,0,6,10,19,61,85,10,57,50,44,10,51,30,41,10,52,50,63,10,77,"Confident|Intelligent|Like they are a problem-solver|Dominant|Trustworthy|Like they are an effective communicator|Threatening","Trustworthy|Like they are a problem-solver|Confident|Dominant|Intelligent|Threatening|Like they are an effective communicator","Dominant|Intelligent|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Confident|Threatening","Like they are an effective communicator|Trustworthy|Dominant|Threatening|Like they are a problem-solver|Confident|Intelligent",40,50,30,78,90,51,7,61,50,25,17,50,90,61,10,71,50,19,0,71,"your employee?|your work project team member?|your close friend?|your boss?|your neighbor?","your boss?|your employee?|your work project team member?|your neighbor?|your close friend?","your work project team member?|your employee?|your boss?|your neighbor?|your close friend?","your close friend?|your boss?|your employee?|your work project team member?|your neighbor?","Like a very relax person someone that do not get mad often.","inexperience","not trustworthy, not a hard worker and even a little disrespectful.","confident and strong",47.75,58.25,10,59.25,50,18,90,28,30,17,50,45,241
"Speakers",NA,49,"Professional degree (JD, MD)","White",NA,"Female","Suburban",NA,3,"Democratic",NA,"The study is about predicting personality from voices",NA,"Terrell,Scott","Liam|Grayson|Scott|Aiden|Tyrone|Elijah|Brad|Terrell","4","0",19,10,20,10,95,99,99,95,"Terrell|Logan|Deshawn|Scott|Keyshawn|Brett|Brad|Tyrone",90,90,89,95,1,1,1,2,"Logan|Deshawn|Brett|Tyrone|Scott|Brad|Keyshawn|Terrell",NA,2,"FL_144|FL_146|FL_147|FL_145","Tyrone","f","Terrell","c","Scott","g","Brad","a","Q84|Q82","Q55|Q54",3553,7187,6754,5999,50,20,65,35,30,25,10,50,25,5,5,40,30,40,50,50,30,45,60,65,30,40,50,60,40,25,20,45,"Trustworthy|Like they are an effective communicator|Intelligent|Confident|Dominant|Like they are a problem-solver|Threatening","Intelligent|Like they are an effective communicator|Threatening|Trustworthy|Dominant|Like they are a problem-solver|Confident","Trustworthy|Intelligent|Like they are an effective communicator|Like they are a problem-solver|Threatening|Confident|Dominant","Trustworthy|Confident|Dominant|Like they are a problem-solver|Intelligent|Like they are an effective communicator|Threatening",10,40,50,60,20,10,40,30,30,30,50,40,30,25,60,20,20,20,30,60,"your boss?|your work project team member?|your neighbor?|your close friend?|your employee?","your boss?|your employee?|your neighbor?|your work project team member?|your close friend?","your boss?|your neighbor?|your employee?|your close friend?|your work project team member?","your neighbor?|your close friend?|your employee?|your boss?|your work project team member?","The voice sounds very young like a young adult maybe a college student.","It definitely sounds altered like a mechanical alteration or machine of some sort.","Also sounds like a very young adult.","It sounds fake like some sort of mechanical voice altering was going on.",32.5,37.5,45,55,50,80,35,65,40,52.5,22.5,57.5,242
"Speakers",NA,33,"Associate degree in college (2-year)","White",NA,"Female","Suburban",NA,5,"None",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Logan,Brett","Jackson|Noah|Logan|Lucas|Deshawn|William|Terrell|Brett","3","1",3,50,4,5,92,89,88,97,"Keyshawn|Tyrone|Brad|Logan|Deshawn|Brett|Terrell|Scott",96,55,95,55,3,4,6,29,"Brad|Terrell|Deshawn|Logan|Brett|Keyshawn|Scott|Tyrone","Interesting!",4,"FL_145|FL_144|FL_147|FL_146","Deshawn","e","Terrell","h","Logan","f","Brett","c","Q84|Q82","Q54|Q55",4143,6861,3553,7187,25,52,10,12,9,8,5,30,18,10,6,53,25,75,22,20,25,71,25,21,28,75,23,16,22,60,25,52,"Like they are a problem-solver|Confident|Like they are an effective communicator|Threatening|Trustworthy|Intelligent|Dominant","Threatening|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Intelligent|Confident|Dominant","Intelligent|Like they are a problem-solver|Like they are an effective communicator|Confident|Trustworthy|Dominant|Threatening","Dominant|Trustworthy|Like they are an effective communicator|Intelligent|Threatening|Like they are a problem-solver|Confident",15,68,10,27,18,10,36,24,37,69,39,11,13,87,8,9,13,15,8,9,"your work project team member?|your close friend?|your employee?|your boss?|your neighbor?","your close friend?|your work project team member?|your neighbor?|your employee?|your boss?","your neighbor?|your boss?|your employee?|your work project team member?|your close friend?","your work project team member?|your neighbor?|your close friend?|your employee?|your boss?","It sounds like he could be homosexual.","It sounded like a computer.",NA,NA,25,70.25,23.75,27.25,75,48,90,88,42,28,47.5,59,243
