"headphones_speakers","headphones_speakers_other","age","educ","race","race_other","sex","residence","residence_other","pol_ideology","pol_party","pol_party_other","suspicion","suspicion_other","mc_name","mc_name_do","mc_race_w","mc_race_b","b_race_name_1","b_race_name_2","b_race_name_3","b_race_name_4","b_race_name_5","b_race_name_6","b_race_name_7","b_race_name_8","b_race_name_do","w_race_name_1","w_race_name_2","w_race_name_3","w_race_name_4","w_race_name_5","w_race_name_6","w_race_name_7","w_race_name_8","w_race_name_do","feedback","mc_name_score","cond_do","mc_race_q_do","race_name_q_do","trait_do1","trait_do2","trait_do3","trait_do4","role_do1","role_do2","role_do3","role_do4","thoughts1","thoughts2","thoughts3","thoughts4","trust_rev1","trust_rev2","trust_rev3","trust_rev4","id","condition","boss","comm","conf","dom","employee","frnd","idvoice","intell","leadership","name","neighbr","prob","team","threat","threatpotential","trust","voice","cond_race","cond_pitch","cond_pitchC","cond_raceC"
"Headphones",NA,34,"Bachelor's degree in college (4-year)","White",NA,"Female","Suburban",NA,0,"Democratic",NA,"I do not know what the study is about",NA,"Deshawn,Terrell,Brad,Logan","Jackson|Elijah|Brad|Grayson|Logan|William|Terrell|Deshawn","Unsure","Unsure",34,24,35,50,63,62,67,62,"Logan|Keyshawn|Brett|Terrell|Deshawn|Scott|Brad|Tyrone",67,67,66,88,12,8,8,8,"Brad|Scott|Logan|Keyshawn|Tyrone|Terrell|Brett|Deshawn",NA,4,"FL_144|FL_146|FL_147|FL_145","Q82|Q84","Q54|Q55","Dominant|Like they are an effective communicator|Like they are a problem-solver|Intelligent|Trustworthy|Confident|Threatening","Trustworthy|Dominant|Intelligent|Like they are an effective communicator|Confident|Threatening|Like they are a problem-solver","Intelligent|Dominant|Confident|Threatening|Trustworthy|Like they are a problem-solver|Like they are an effective communicator","Confident|Like they are a problem-solver|Like they are an effective communicator|Threatening|Trustworthy|Dominant|Intelligent","your close friend?|your employee?|your work project team member?|your neighbor?|your boss?","your neighbor?|your close friend?|your employee?|your work project team member?|your boss?","your boss?|your neighbor?|your employee?|your close friend?|your work project team member?","your close friend?|your work project team member?|your boss?|your neighbor?|your employee?","",NA,NA,NA,22,46,47,30,37,"WH",34,26,9,23,36,54,3553,25,21.5,"Brad",55,26,51,1,35,53,"f","White","High",0.5,0.5
"Speakers",NA,30,"Some college but no degree","White",NA,"Female","Rural",NA,3,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Logan,Brett","Jackson|Lucas|Deshawn|Grayson|Brett|Aiden|Terrell|Logan","2","Unsure",50,23,30,10,62,67,85,86,"Keyshawn|Tyrone|Logan|Scott|Brett|Terrell|Brad|Deshawn",76,86,84,73,6,12,6,18,"Logan|Terrell|Deshawn|Tyrone|Keyshawn|Brett|Scott|Brad",NA,4,"FL_145|FL_144|FL_146|FL_147","Q84|Q82","Q54|Q55","Threatening|Intelligent|Dominant|Like they are an effective communicator|Like they are a problem-solver|Trustworthy|Confident","Threatening|Trustworthy|Dominant|Confident|Like they are a problem-solver|Like they are an effective communicator|Intelligent","Like they are a problem-solver|Intelligent|Dominant|Like they are an effective communicator|Trustworthy|Confident|Threatening","Like they are a problem-solver|Intelligent|Trustworthy|Like they are an effective communicator|Confident|Threatening|Dominant","your close friend?|your employee?|your work project team member?|your neighbor?|your boss?","your employee?|your work project team member?|your neighbor?|your close friend?|your boss?","your employee?|your boss?|your neighbor?|your close friend?|your work project team member?","your employee?|your neighbor?|your boss?|your close friend?|your work project team member?","Very intelligent","They sound very disinterested","Very slow","Sounds very effective and intelligent",41,70,43,31,38,"WH",16,11,53,13,28,81,2593,18,24.75,"Brett",50,17,40,11,28,57,"d","White","High",0.5,0.5
"Speakers",NA,32,"Master's degree","White",NA,"Female","Suburban",NA,5,"Independent",NA,"The study is about predicting personality from voices",NA,"Terrell,Keyshawn,Brett,Lucas","Grayson|Elijah|Keyshawn|Aiden|Brett|Lucas|Brad|Terrell","4","0",15,46,39,22,65,66,59,57,"Brett|Scott|Brad|Logan|Keyshawn|Deshawn|Tyrone|Terrell",57,63,62,68,25,15,20,34,"Tyrone|Brad|Logan|Brett|Keyshawn|Terrell|Deshawn|Scott","No issues",3,"FL_146|FL_147|FL_145|FL_144","Q84|Q82","Q54|Q55","Trustworthy|Confident|Dominant|Like they are an effective communicator|Like they are a problem-solver|Intelligent|Threatening","Like they are an effective communicator|Dominant|Confident|Intelligent|Like they are a problem-solver|Trustworthy|Threatening","Threatening|Intelligent|Like they are an effective communicator|Confident|Dominant|Like they are a problem-solver|Trustworthy","Like they are an effective communicator|Like they are a problem-solver|Trustworthy|Threatening|Dominant|Confident|Intelligent","your neighbor?|your close friend?|your employee?|your boss?|your work project team member?","your close friend?|your employee?|your work project team member?|your neighbor?|your boss?","your boss?|your close friend?|your employee?|your work project team member?|your neighbor?","your employee?|your neighbor?|your boss?|your work project team member?|your close friend?","No","No","No","No",30,58,38,31,39,"WH",49,40,34,20,63,34,6754,77,54.5,"Brett",71,67,51,14,29,62,"g","White","High",0.5,0.5
"Headphones",NA,66,"High school graduate (high school diploma or equivalent including GED)","White",NA,"Male","Suburban",NA,7,"Republican",NA,"The study is about predicting personality from voices",NA,"Deshawn,Keyshawn,Scott,Logan","Lucas|Aiden|Scott|Elijah|Logan|Noah|Keyshawn|Deshawn","1","3",7,7,7,5,100,94,99,97,"Brad|Scott|Logan|Tyrone|Brett|Keyshawn|Terrell|Deshawn",88,87,87,96,5,4,4,10,"Terrell|Logan|Brad|Scott|Brett|Tyrone|Deshawn|Keyshawn","thank you",4,"FL_147|FL_144|FL_145|FL_146","Q84|Q82","Q55|Q54","Like they are a problem-solver|Trustworthy|Intelligent|Like they are an effective communicator|Threatening|Confident|Dominant","Threatening|Trustworthy|Like they are an effective communicator|Confident|Intelligent|Dominant|Like they are a problem-solver","Confident|Intelligent|Trustworthy|Like they are a problem-solver|Dominant|Threatening|Like they are an effective communicator","Like they are a problem-solver|Trustworthy|Dominant|Like they are an effective communicator|Confident|Intelligent|Threatening","your neighbor?|your close friend?|your boss?|your work project team member?|your employee?","your neighbor?|your employee?|your boss?|your work project team member?|your close friend?","your employee?|your close friend?|your boss?|your work project team member?|your neighbor?","your employee?|your neighbor?|your work project team member?|your boss?|your close friend?","none","no","no","no",52,51,54,51,40,"WH",27,53,44,23,39,35,6861,54,48,"Scott",23,41,24,23,38.5,46,"h","White","High",0.5,0.5
"Headphones",NA,68,"Professional degree (JD, MD)","White",NA,"Male","Suburban",NA,0,"Other","social democrat","The study is about predicting personality from voices",NA,"Deshawn,Brad,Lucas,Noah","Lucas|Aiden|Deshawn|Liam|Tyrone|Noah|Scott|Brad","2","2",20,12,19,19,94,93,92,94,"Brad|Keyshawn|Scott|Brett|Terrell|Deshawn|Logan|Tyrone",82,78,75,79,11,5,4,10,"Scott|Terrell|Brad|Deshawn|Logan|Keyshawn|Tyrone|Brett",NA,2,"FL_146|FL_147|FL_145|FL_144","Q82|Q84","Q55|Q54","Threatening|Dominant|Like they are a problem-solver|Trustworthy|Confident|Like they are an effective communicator|Intelligent","Intelligent|Like they are a problem-solver|Trustworthy|Threatening|Like they are an effective communicator|Dominant|Confident","Intelligent|Threatening|Confident|Dominant|Like they are an effective communicator|Like they are a problem-solver|Trustworthy","Intelligent|Like they are a problem-solver|Like they are an effective communicator|Trustworthy|Dominant|Confident|Threatening","your close friend?|your employee?|your boss?|your neighbor?|your work project team member?","your work project team member?|your neighbor?|your boss?|your close friend?|your employee?","your work project team member?|your close friend?|your employee?|your boss?|your neighbor?","your employee?|your neighbor?|your boss?|your close friend?|your work project team member?","very clear diction","an odd diction","sounds smart",NA,23,35,40,16,41,"WH",32,45,54,31,42,52,3553,52,49.5,"Scott",56,47,51,30,35.5,60,"f","White","High",0.5,0.5
"Headphones",NA,36,"Less than high school degree","American Indian or Alaska Native",NA,"Female","Suburban",NA,4,"Independent",NA,"The study is about predicting personality from voices",NA,"Logan,Brett,William","William|Liam|Brett|Jackson|Terrell|Noah|Tyrone|Logan","2","0",0,0,0,0,100,100,100,100,"Brett|Keyshawn|Logan|Brad|Deshawn|Terrell|Tyrone|Scott",100,100,100,100,0,0,0,0,"Logan|Terrell|Scott|Tyrone|Brad|Keyshawn|Deshawn|Brett",NA,2,"FL_145|FL_146|FL_144|FL_147","Q82|Q84","Q55|Q54","Dominant|Confident|Trustworthy|Intelligent|Threatening|Like they are an effective communicator|Like they are a problem-solver","Threatening|Like they are a problem-solver|Confident|Dominant|Intelligent|Like they are an effective communicator|Trustworthy","Confident|Trustworthy|Dominant|Like they are an effective communicator|Intelligent|Threatening|Like they are a problem-solver","Trustworthy|Dominant|Like they are a problem-solver|Intelligent|Threatening|Confident|Like they are an effective communicator","your close friend?|your employee?|your neighbor?|your work project team member?|your boss?","your close friend?|your work project team member?|your neighbor?|your employee?|your boss?","your employee?|your neighbor?|your work project team member?|your boss?|your close friend?","your employee?|your work project team member?|your boss?|your close friend?|your neighbor?","sounds bored","mono tone","i like it nice tone to it","sounds sad",59,88,0,72,42,"WH",68,100,100,68,71,100,3890,100,90,"Logan",97,60,82,0,34,100,"b","White","High",0.5,0.5
"Speakers",NA,65,"Master's degree","White",NA,"Female","Urban",NA,6,"Republican",NA,"The study is about predicting personality from voices",NA,"Tyrone,Logan,Brett","Elijah|William|Logan|Noah|Keyshawn|Liam|Brett|Tyrone","2","Unsure",50,19,9,10,100,100,100,88,"Brett|Terrell|Brad|Deshawn|Scott|Logan|Tyrone|Keyshawn",97,100,93,99,1,2,2,1,"Keyshawn|Tyrone|Brad|Logan|Brett|Deshawn|Scott|Terrell","none",3,"FL_144|FL_145|FL_146|FL_147","Q84|Q82","Q54|Q55","Like they are an effective communicator|Confident|Trustworthy|Like they are a problem-solver|Intelligent|Threatening|Dominant","Intelligent|Like they are an effective communicator|Like they are a problem-solver|Threatening|Trustworthy|Confident|Dominant","Threatening|Like they are an effective communicator|Dominant|Intelligent|Confident|Like they are a problem-solver|Trustworthy","Threatening|Like they are a problem-solver|Like they are an effective communicator|Intelligent|Confident|Dominant|Trustworthy","your boss?|your close friend?|your neighbor?|your employee?|your work project team member?","your close friend?|your employee?|your work project team member?|your neighbor?|your boss?","your employee?|your work project team member?|your close friend?|your boss?|your neighbor?","your boss?|your work project team member?|your neighbor?|your close friend?|your employee?","very calm and sounds laid back.  not much of a personality shown","also sounds very laid back-no personality shown","no personality shown-very bland voice","very personalized voice-had intonations in speech and nice tone",9,13,40,0,43,"WH",44,55,54,0,49,68,2593,63,56.75,"Logan",74,55,52,0,20,60,"d","White","High",0.5,0.5
"Speakers",NA,60,"Bachelor's degree in college (4-year)","White",NA,"Male","Rural",NA,0,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone,Scott,Brad","Lucas|Grayson|Brad|Jackson|Scott|Noah|Tyrone|Terrell","4","0",0,0,0,0,100,100,100,100,"Scott|Terrell|Logan|Brad|Tyrone|Brett|Deshawn|Keyshawn",100,100,100,100,0,0,0,0,"Brett|Tyrone|Keyshawn|Brad|Deshawn|Terrell|Scott|Logan","everything worked fine",3,"FL_146|FL_147|FL_144|FL_145","Q84|Q82","Q55|Q54","Like they are a problem-solver|Trustworthy|Confident|Dominant|Threatening|Intelligent|Like they are an effective communicator","Threatening|Like they are a problem-solver|Like they are an effective communicator|Dominant|Intelligent|Trustworthy|Confident","Like they are a problem-solver|Threatening|Intelligent|Trustworthy|Like they are an effective communicator|Dominant|Confident","Like they are an effective communicator|Like they are a problem-solver|Confident|Dominant|Threatening|Trustworthy|Intelligent","your employee?|your work project team member?|your neighbor?|your boss?|your close friend?","your boss?|your close friend?|your neighbor?|your work project team member?|your employee?","your boss?|your employee?|your neighbor?|your work project team member?|your close friend?","your work project team member?|your boss?|your employee?|your neighbor?|your close friend?","he sounds more like a follower","no","He reads well","his voice is deep",12,17,19,17,44,"WH",81,87,87,16,82,83,3553,90,86,"Brad",84,80,83,9,17.5,81,"f","White","High",0.5,0.5
"Speakers",NA,28,"Less than high school degree","Hispanic/Latino",NA,"Female","Suburban",NA,3,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Brad,Brett","Jackson|Grayson|Brett|William|Terrell|Lucas|Deshawn|Brad","2","2",51,88,56,54,87,87,85,92,"Scott|Terrell|Brad|Brett|Tyrone|Deshawn|Logan|Keyshawn",50,80,88,87,13,12,12,55,"Keyshawn|Deshawn|Scott|Tyrone|Logan|Terrell|Brett|Brad",NA,4,"FL_147|FL_146|FL_144|FL_145","Q82|Q84","Q54|Q55","Threatening|Like they are an effective communicator|Trustworthy|Confident|Like they are a problem-solver|Intelligent|Dominant","Threatening|Trustworthy|Confident|Like they are a problem-solver|Intelligent|Dominant|Like they are an effective communicator","Intelligent|Confident|Threatening|Like they are an effective communicator|Dominant|Trustworthy|Like they are a problem-solver","Confident|Threatening|Like they are a problem-solver|Dominant|Intelligent|Like they are an effective communicator|Trustworthy","your boss?|your close friend?|your employee?|your work project team member?|your neighbor?","your close friend?|your work project team member?|your boss?|your employee?|your neighbor?","your neighbor?|your employee?|your close friend?|your work project team member?|your boss?","your close friend?|your neighbor?|your work project team member?|your boss?|your employee?","Regular voice","Average voice","Light voice","They have a deep voice",51,61,65,48,45,"WH",14,1,20,1,12,11,7187,51,20.25,"Brad",10,9,14,2,33,35,"c","White","High",0.5,0.5
"Headphones",NA,67,"Associate degree in college (2-year)","American Indian or Alaska Native",NA,"Female","Suburban",NA,7,"Republican",NA,"The researcher isn't telling me what the study is about. My guess is that the study is about...","how people react to and make judgments based on sound.","Deshawn,Keyshawn,Scott,Brad","Aiden|Elijah|Keyshawn|William|Brad|Liam|Scott|Deshawn","3","1",48,46,48,46,80,98,99,89,"Scott|Brad|Tyrone|Deshawn|Keyshawn|Terrell|Logan|Brett",98,83,98,52,12,2,3,3,"Scott|Brad|Tyrone|Keyshawn|Terrell|Brett|Logan|Deshawn","none",4,"FL_144|FL_147|FL_145|FL_146","Q84|Q82","Q55|Q54","Like they are an effective communicator|Intelligent|Dominant|Trustworthy|Like they are a problem-solver|Threatening|Confident","Intelligent|Trustworthy|Confident|Like they are a problem-solver|Like they are an effective communicator|Dominant|Threatening","Intelligent|Threatening|Like they are an effective communicator|Dominant|Confident|Like they are a problem-solver|Trustworthy","Like they are an effective communicator|Threatening|Trustworthy|Like they are a problem-solver|Intelligent|Confident|Dominant","your boss?|your work project team member?|your neighbor?|your employee?|your close friend?","your neighbor?|your close friend?|your boss?|your work project team member?|your employee?","your neighbor?|your close friend?|your employee?|your boss?|your work project team member?","your close friend?|your work project team member?|your neighbor?|your employee?|your boss?","He sounds young.","no","He sounds a little agressive to me.","no",19,13,50,8,46,"WH",1,94,96,96,8,5,5999,90,92.5,"Brad",18,90,3,3,73,50,"a","White","High",0.5,0.5
"Headphones",NA,32,"Master's degree","White,Hispanic/Latino",NA,"Female","Urban",NA,0,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone,Brett","Aiden|Liam|Deshawn|Noah|Tyrone|Elijah|Brad|Brett","2","2",49,10,50,14,90,85,85,85,"Logan|Terrell|Scott|Deshawn|Brett|Tyrone|Brad|Keyshawn",50,90,70,100,10,20,15,15,"Deshawn|Keyshawn|Tyrone|Scott|Brad|Terrell|Logan|Brett",NA,3,"FL_144|FL_145|FL_146|FL_147","Q82|Q84","Q55|Q54","Threatening|Confident|Dominant|Trustworthy|Like they are a problem-solver|Intelligent|Like they are an effective communicator","Trustworthy|Threatening|Like they are a problem-solver|Intelligent|Dominant|Confident|Like they are an effective communicator","Like they are a problem-solver|Trustworthy|Confident|Dominant|Threatening|Like they are an effective communicator|Intelligent","Dominant|Confident|Threatening|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Intelligent","your boss?|your close friend?|your neighbor?|your employee?|your work project team member?","your close friend?|your boss?|your employee?|your neighbor?|your work project team member?","your close friend?|your employee?|your boss?|your work project team member?|your neighbor?","your employee?|your work project team member?|your close friend?|your boss?|your neighbor?","He was obviously reading something so it's hard to tell what he's really like.",NA,NA,NA,35,50,50,40,47,"WH",30,35,30,40,60,65,4143,55,40,"Brett",80,40,40,20,45,50,"e","White","High",0.5,0.5
